Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
Bahrain,BHR,EMR,HIC,2020,5,5_14,0
Bahrain,BHR,EMR,HIC,2020,8,65+,15
Bahrain,BHR,EMR,HIC,2020,7,0_4,0
Bahrain,BHR,EMR,HIC,2020,9,0_4,0
Bahrain,BHR,EMR,HIC,2020,5,15_64,6
Bahrain,BHR,EMR,HIC,2020,5,65+,3
Bahrain,BHR,EMR,HIC,2020,6,65+,28
Bahrain,BHR,EMR,HIC,2020,7,5_14,0
Bahrain,BHR,EMR,HIC,2020,4,5_14,0
Bahrain,BHR,EMR,HIC,2020,5,0_4,0
Morocco,MAR,EMR,LMC,2020,6,5_14,
Bahrain,BHR,EMR,HIC,2020,6,15_64,36
Bahrain,BHR,EMR,HIC,2020,4,15_64,3
Bahrain,BHR,EMR,HIC,2020,4,0_4,0
Bahrain,BHR,EMR,HIC,2020,4,65+,1
Bahrain,BHR,EMR,HIC,2020,6,0_4,0
Bahrain,BHR,EMR,HIC,2020,2,5_14,0
Bahrain,BHR,EMR,HIC,2020,2,0_4,0
Bahrain,BHR,EMR,HIC,2020,3,5_14,0
Bahrain,BHR,EMR,HIC,2020,3,65+,2
Bahrain,BHR,EMR,HIC,2020,2,15_64,0
Bahrain,BHR,EMR,HIC,2020,1,5_14,
Bahrain,BHR,EMR,HIC,2020,3,15_64,1
Bahrain,BHR,EMR,HIC,2020,6,5_14,0
Afghanistan,AFG,EMR,LIC,2020,8,0_4,
Morocco,MAR,EMR,LMC,2020,10,0_4,
Afghanistan,AFG,EMR,LIC,2020,11,65+,
Afghanistan,AFG,EMR,LIC,2020,6,15_64,
Afghanistan,AFG,EMR,LIC,2020,9,15_64,
Afghanistan,AFG,EMR,LIC,2020,12,0_4,
Monaco,MCO,EUR,HIC,2020,1,0_4,
Monaco,MCO,EUR,HIC,2020,1,15_64,
Monaco,MCO,EUR,HIC,2020,5,65+,
Monaco,MCO,EUR,HIC,2020,3,5_14,
Monaco,MCO,EUR,HIC,2020,1,65+,
Monaco,MCO,EUR,HIC,2020,1,5_14,
Monaco,MCO,EUR,HIC,2020,6,0_4,
Monaco,MCO,EUR,HIC,2020,3,65+,0
Afghanistan,AFG,EMR,LIC,2020,12,15_64,
Monaco,MCO,EUR,HIC,2020,2,0_4,
Monaco,MCO,EUR,HIC,2020,6,65+,
Monaco,MCO,EUR,HIC,2020,4,5_14,
Monaco,MCO,EUR,HIC,2020,2,5_14,
Monaco,MCO,EUR,HIC,2020,3,0_4,
Bahamas,BHS,AMR,HIC,2020,12,5_14,0
Monaco,MCO,EUR,HIC,2020,7,15_64,
Monaco,MCO,EUR,HIC,2020,6,15_64,
Monaco,MCO,EUR,HIC,2020,2,65+,
Bahamas,BHS,AMR,HIC,2020,12,0_4,0
Monaco,MCO,EUR,HIC,2020,4,0_4,
Monaco,MCO,EUR,HIC,2020,7,5_14,
Monaco,MCO,EUR,HIC,2020,2,15_64,
Bahrain,BHR,EMR,HIC,2020,7,15_64,42
Morocco,MAR,EMR,LMC,2020,1,15_64,
Morocco,MAR,EMR,LMC,2020,1,0_4,
Morocco,MAR,EMR,LMC,2020,7,5_14,
Morocco,MAR,EMR,LMC,2020,4,0_4,
Morocco,MAR,EMR,LMC,2020,5,5_14,
Morocco,MAR,EMR,LMC,2020,9,5_14,
Morocco,MAR,EMR,LMC,2020,6,65+,
Afghanistan,AFG,EMR,LIC,2020,7,65+,
Morocco,MAR,EMR,LMC,2020,3,65+,
Afghanistan,AFG,EMR,LIC,2020,10,65+,
Morocco,MAR,EMR,LMC,2020,4,65+,
Morocco,MAR,EMR,LMC,2020,6,15_64,
Morocco,MAR,EMR,LMC,2020,6,0_4,
Morocco,MAR,EMR,LMC,2020,2,65+,
Morocco,MAR,EMR,LMC,2020,3,0_4,
Morocco,MAR,EMR,LMC,2020,5,0_4,
Morocco,MAR,EMR,LMC,2020,5,65+,
Morocco,MAR,EMR,LMC,2020,2,5_14,
Morocco,MAR,EMR,LMC,2020,3,15_64,
Morocco,MAR,EMR,LMC,2020,4,5_14,
Morocco,MAR,EMR,LMC,2020,5,15_64,
Morocco,MAR,EMR,LMC,2020,1,65+,
Morocco,MAR,EMR,LMC,2020,2,0_4,
Morocco,MAR,EMR,LMC,2020,3,5_14,
Morocco,MAR,EMR,LMC,2020,2,15_64,
Morocco,MAR,EMR,LMC,2020,1,5_14,
Morocco,MAR,EMR,LMC,2020,4,15_64,
Bahrain,BHR,EMR,HIC,2020,9,5_14,0
Bahrain,BHR,EMR,HIC,2020,8,0_4,0
Bahrain,BHR,EMR,HIC,2020,10,0_4,0
Micronesia (Federated States of),FSM,WPR,LMC,2020,11,15_64,
Afghanistan,AFG,EMR,LIC,2020,11,15_64,
Micronesia (Federated States of),FSM,WPR,LMC,2020,12,5_14,
Micronesia (Federated States of),FSM,WPR,LMC,2020,9,0_4,
Micronesia (Federated States of),FSM,WPR,LMC,2020,5,65+,
Afghanistan,AFG,EMR,LIC,2020,9,0_4,
Micronesia (Federated States of),FSM,WPR,LMC,2020,11,5_14,
Micronesia (Federated States of),FSM,WPR,LMC,2020,9,5_14,
Afghanistan,AFG,EMR,LIC,2020,8,65+,
Afghanistan,AFG,EMR,LIC,2020,12,5_14,
Micronesia (Federated States of),FSM,WPR,LMC,2020,6,5_14,
Micronesia (Federated States of),FSM,WPR,LMC,2020,5,5_14,
Yemen,YEM,EMR,LIC,2020,3,65+,
Yemen,YEM,EMR,LIC,2020,1,15_64,
Yemen,YEM,EMR,LIC,2020,1,0_4,
Yemen,YEM,EMR,LIC,2020,6,0_4,
Yemen,YEM,EMR,LIC,2020,5,15_64,13
Yemen,YEM,EMR,LIC,2020,2,15_64,
Yemen,YEM,EMR,LIC,2020,1,5_14,
Yemen,YEM,EMR,LIC,2020,6,65+,0
Yemen,YEM,EMR,LIC,2020,7,0_4,
Yemen,YEM,EMR,LIC,2020,3,0_4,
Yemen,YEM,EMR,LIC,2020,1,65+,
Yemen,YEM,EMR,LIC,2020,7,15_64,
Yemen,YEM,EMR,LIC,2020,2,5_14,
Yemen,YEM,EMR,LIC,2020,7,5_14,
Micronesia (Federated States of),FSM,WPR,LMC,2020,8,65+,
Micronesia (Federated States of),FSM,WPR,LMC,2020,10,5_14,
Micronesia (Federated States of),FSM,WPR,LMC,2020,7,15_64,
Micronesia (Federated States of),FSM,WPR,LMC,2020,4,5_14,
Micronesia (Federated States of),FSM,WPR,LMC,2020,2,0_4,
Micronesia (Federated States of),FSM,WPR,LMC,2020,2,15_64,
Micronesia (Federated States of),FSM,WPR,LMC,2020,7,5_14,
Micronesia (Federated States of),FSM,WPR,LMC,2020,6,15_64,
Micronesia (Federated States of),FSM,WPR,LMC,2020,2,5_14,
Afghanistan,AFG,EMR,LIC,2020,12,65+,
Micronesia (Federated States of),FSM,WPR,LMC,2020,3,0_4,
Micronesia (Federated States of),FSM,WPR,LMC,2020,8,15_64,
Micronesia (Federated States of),FSM,WPR,LMC,2020,7,0_4,
Micronesia (Federated States of),FSM,WPR,LMC,2020,12,0_4,
Micronesia (Federated States of),FSM,WPR,LMC,2020,2,65+,
Micronesia (Federated States of),FSM,WPR,LMC,2020,9,15_64,
Micronesia (Federated States of),FSM,WPR,LMC,2020,7,65+,
Micronesia (Federated States of),FSM,WPR,LMC,2020,3,15_64,
Micronesia (Federated States of),FSM,WPR,LMC,2020,5,15_64,
Micronesia (Federated States of),FSM,WPR,LMC,2020,10,65+,
Micronesia (Federated States of),FSM,WPR,LMC,2020,8,0_4,
Micronesia (Federated States of),FSM,WPR,LMC,2020,4,15_64,
Micronesia (Federated States of),FSM,WPR,LMC,2020,10,15_64,
Micronesia (Federated States of),FSM,WPR,LMC,2020,11,65+,
Micronesia (Federated States of),FSM,WPR,LMC,2020,8,5_14,
Micronesia (Federated States of),FSM,WPR,LMC,2020,5,0_4,
Micronesia (Federated States of),FSM,WPR,LMC,2020,4,0_4,
Bahamas,BHS,AMR,HIC,2020,11,5_14,0
Yemen,YEM,EMR,LIC,2020,3,5_14,
Yemen,YEM,EMR,LIC,2020,8,15_64,
Yemen,YEM,EMR,LIC,2020,9,0_4,
Micronesia (Federated States of),FSM,WPR,LMC,2020,12,15_64,
Yemen,YEM,EMR,LIC,2020,11,0_4,
Yemen,YEM,EMR,LIC,2020,10,5_14,
Micronesia (Federated States of),FSM,WPR,LMC,2020,10,0_4,
Yemen,YEM,EMR,LIC,2020,11,5_14,
Yemen,YEM,EMR,LIC,2020,11,15_64,
Micronesia (Federated States of),FSM,WPR,LMC,2020,11,0_4,
Yemen,YEM,EMR,LIC,2020,12,65+,
Bahrain,BHR,EMR,HIC,2020,12,5_14,0
Bahrain,BHR,EMR,HIC,2020,12,0_4,0
Yemen,YEM,EMR,LIC,2020,10,15_64,
Bahrain,BHR,EMR,HIC,2020,11,65+,13
Bahrain,BHR,EMR,HIC,2020,12,65+,8
Bahrain,BHR,EMR,HIC,2020,11,0_4,0
Bahrain,BHR,EMR,HIC,2020,12,15_64,3
Bahrain,BHR,EMR,HIC,2020,10,65+,37
Bahrain,BHR,EMR,HIC,2020,8,5_14,0
Bahrain,BHR,EMR,HIC,2020,10,5_14,0
Bahrain,BHR,EMR,HIC,2020,9,65+,40
Bahrain,BHR,EMR,HIC,2020,11,15_64,7
Bahrain,BHR,EMR,HIC,2020,8,15_64,28
Bahrain,BHR,EMR,HIC,2020,10,15_64,24
Bahrain,BHR,EMR,HIC,2020,7,65+,22
Bahrain,BHR,EMR,HIC,2020,11,5_14,0
Yemen,YEM,EMR,LIC,2020,2,0_4,
Micronesia (Federated States of),FSM,WPR,LMC,2020,6,65+,
Yemen,YEM,EMR,LIC,2020,10,0_4,
Yemen,YEM,EMR,LIC,2020,8,0_4,
Yemen,YEM,EMR,LIC,2020,4,0_4,
Yemen,YEM,EMR,LIC,2020,2,65+,
Yemen,YEM,EMR,LIC,2020,9,15_64,
Yemen,YEM,EMR,LIC,2020,8,5_14,
Yemen,YEM,EMR,LIC,2020,4,15_64,5
Yemen,YEM,EMR,LIC,2020,3,15_64,
Yemen,YEM,EMR,LIC,2020,10,65+,
Yemen,YEM,EMR,LIC,2020,9,5_14,
Yemen,YEM,EMR,LIC,2020,4,5_14,
Yemen,YEM,EMR,LIC,2020,4,65+,0
Yemen,YEM,EMR,LIC,2020,8,65+,
Yemen,YEM,EMR,LIC,2020,11,65+,
Yemen,YEM,EMR,LIC,2020,5,65+,1
Yemen,YEM,EMR,LIC,2020,5,0_4,0
Yemen,YEM,EMR,LIC,2020,12,5_14,
Yemen,YEM,EMR,LIC,2020,12,0_4,
Yemen,YEM,EMR,LIC,2020,6,15_64,0
Yemen,YEM,EMR,LIC,2020,5,5_14,0
Micronesia (Federated States of),FSM,WPR,LMC,2020,12,65+,
Yemen,YEM,EMR,LIC,2020,12,15_64,
Yemen,YEM,EMR,LIC,2020,6,5_14,
Yemen,YEM,EMR,LIC,2020,7,65+,
Micronesia (Federated States of),FSM,WPR,LMC,2020,9,65+,
Yemen,YEM,EMR,LIC,2020,9,65+,
Marshall Islands,MHL,WPR,UMC,2020,11,5_14,
Marshall Islands,MHL,WPR,UMC,2020,11,15_64,
Marshall Islands,MHL,WPR,UMC,2020,10,65+,
New Zealand,NZL,WPR,HIC,2020,10,65+,
New Zealand,NZL,WPR,HIC,2020,12,65+,
New Zealand,NZL,WPR,HIC,2020,9,15_64,
New Zealand,NZL,WPR,HIC,2020,9,0_4,
New Zealand,NZL,WPR,HIC,2020,10,15_64,
New Zealand,NZL,WPR,HIC,2020,11,0_4,
New Zealand,NZL,WPR,HIC,2020,8,0_4,
New Zealand,NZL,WPR,HIC,2020,8,65+,
United Republic of Tanzania,TZA,AFR,LMC,2020,1,5_14,
United Republic of Tanzania,TZA,AFR,LMC,2020,1,0_4,
United Republic of Tanzania,TZA,AFR,LMC,2020,2,15_64,
United Republic of Tanzania,TZA,AFR,LMC,2020,1,15_64,
United Republic of Tanzania,TZA,AFR,LMC,2020,2,0_4,
United Republic of Tanzania,TZA,AFR,LMC,2020,1,65+,
United Republic of Tanzania,TZA,AFR,LMC,2020,7,0_4,
United Republic of Tanzania,TZA,AFR,LMC,2020,3,0_4,
United Republic of Tanzania,TZA,AFR,LMC,2020,2,5_14,
United Republic of Tanzania,TZA,AFR,LMC,2020,2,65+,
United Republic of Tanzania,TZA,AFR,LMC,2020,7,15_64,
United Republic of Tanzania,TZA,AFR,LMC,2020,4,0_4,
United Republic of Tanzania,TZA,AFR,LMC,2020,3,65+,
United Republic of Tanzania,TZA,AFR,LMC,2020,3,15_64,0
United Republic of Tanzania,TZA,AFR,LMC,2020,8,15_64,
New Zealand,NZL,WPR,HIC,2020,9,5_14,
New Zealand,NZL,WPR,HIC,2020,12,0_4,
New Zealand,NZL,WPR,HIC,2020,11,15_64,
New Zealand,NZL,WPR,HIC,2020,9,65+,
British Indian Ocean Territory,IOT,AFR,,2020,4,5_14,
British Indian Ocean Territory,IOT,AFR,,2020,6,15_64,
British Indian Ocean Territory,IOT,AFR,,2020,3,65+,
British Indian Ocean Territory,IOT,AFR,,2020,6,65+,
British Indian Ocean Territory,IOT,AFR,,2020,4,0_4,
British Indian Ocean Territory,IOT,AFR,,2020,5,5_14,
British Indian Ocean Territory,IOT,AFR,,2020,2,5_14,
British Indian Ocean Territory,IOT,AFR,,2020,5,65+,
British Indian Ocean Territory,IOT,AFR,,2020,3,5_14,
British Indian Ocean Territory,IOT,AFR,,2020,5,15_64,
British Indian Ocean Territory,IOT,AFR,,2020,2,0_4,
United Republic of Tanzania,TZA,AFR,LMC,2020,5,65+,
British Indian Ocean Territory,IOT,AFR,,2020,4,15_64,
British Indian Ocean Territory,IOT,AFR,,2020,2,15_64,
British Indian Ocean Territory,IOT,AFR,,2020,1,5_14,
British Indian Ocean Territory,IOT,AFR,,2020,3,15_64,
British Indian Ocean Territory,IOT,AFR,,2020,1,65+,
British Indian Ocean Territory,IOT,AFR,,2020,1,15_64,
British Indian Ocean Territory,IOT,AFR,,2020,1,0_4,
British Indian Ocean Territory,IOT,AFR,,2020,2,65+,
New Zealand,NZL,WPR,HIC,2020,11,65+,
New Zealand,NZL,WPR,HIC,2020,12,15_64,
New Zealand,NZL,WPR,HIC,2020,11,5_14,
New Zealand,NZL,WPR,HIC,2020,12,5_14,
British Indian Ocean Territory,IOT,AFR,,2020,3,0_4,
United Republic of Tanzania,TZA,AFR,LMC,2020,4,15_64,4
United Republic of Tanzania,TZA,AFR,LMC,2020,3,5_14,
United Republic of Tanzania,TZA,AFR,LMC,2020,9,15_64,
New Zealand,NZL,WPR,HIC,2020,6,5_14,
United Republic of Tanzania,TZA,AFR,LMC,2020,9,65+,
United Republic of Tanzania,TZA,AFR,LMC,2020,12,65+,
New Zealand,NZL,WPR,HIC,2020,10,0_4,
New Zealand,NZL,WPR,HIC,2020,4,65+,
United Republic of Tanzania,TZA,AFR,LMC,2020,10,5_14,
New Zealand,NZL,WPR,HIC,2020,8,15_64,
New Zealand,NZL,WPR,HIC,2020,6,0_4,
New Zealand,NZL,WPR,HIC,2020,6,15_64,
United Republic of Tanzania,TZA,AFR,LMC,2020,11,5_14,
New Zealand,NZL,WPR,HIC,2020,4,15_64,
New Zealand,NZL,WPR,HIC,2020,8,5_14,
New Zealand,NZL,WPR,HIC,2020,7,65+,
United Republic of Tanzania,TZA,AFR,LMC,2020,12,15_64,
New Zealand,NZL,WPR,HIC,2020,5,15_64,
New Zealand,NZL,WPR,HIC,2020,3,5_14,0
New Zealand,NZL,WPR,HIC,2020,7,5_14,
New Zealand,NZL,WPR,HIC,2020,5,5_14,
New Zealand,NZL,WPR,HIC,2020,4,5_14,
New Zealand,NZL,WPR,HIC,2020,3,0_4,0
New Zealand,NZL,WPR,HIC,2020,7,15_64,
New Zealand,NZL,WPR,HIC,2020,5,0_4,
New Zealand,NZL,WPR,HIC,2020,3,65+,0
New Zealand,NZL,WPR,HIC,2020,2,5_14,
New Zealand,NZL,WPR,HIC,2020,5,65+,
British Indian Ocean Territory,IOT,AFR,,2020,7,0_4,
United Republic of Tanzania,TZA,AFR,LMC,2020,11,15_64,
United Republic of Tanzania,TZA,AFR,LMC,2020,11,65+,
United Republic of Tanzania,TZA,AFR,LMC,2020,6,65+,
United Republic of Tanzania,TZA,AFR,LMC,2020,5,0_4,
United Republic of Tanzania,TZA,AFR,LMC,2020,4,5_14,
United Republic of Tanzania,TZA,AFR,LMC,2020,10,65+,
United Republic of Tanzania,TZA,AFR,LMC,2020,7,5_14,
United Republic of Tanzania,TZA,AFR,LMC,2020,5,5_14,
United Republic of Tanzania,TZA,AFR,LMC,2020,4,65+,0
United Republic of Tanzania,TZA,AFR,LMC,2020,12,0_4,
United Republic of Tanzania,TZA,AFR,LMC,2020,8,0_4,
United Republic of Tanzania,TZA,AFR,LMC,2020,6,0_4,
United Republic of Tanzania,TZA,AFR,LMC,2020,5,15_64,
United Republic of Tanzania,TZA,AFR,LMC,2020,8,65+,
United Republic of Tanzania,TZA,AFR,LMC,2020,12,5_14,
United Republic of Tanzania,TZA,AFR,LMC,2020,6,15_64,
United Republic of Tanzania,TZA,AFR,LMC,2020,10,0_4,
New Zealand,NZL,WPR,HIC,2020,6,65+,
United Republic of Tanzania,TZA,AFR,LMC,2020,9,0_4,
United Republic of Tanzania,TZA,AFR,LMC,2020,6,5_14,
United Republic of Tanzania,TZA,AFR,LMC,2020,10,15_64,
New Zealand,NZL,WPR,HIC,2020,10,5_14,
United Republic of Tanzania,TZA,AFR,LMC,2020,9,5_14,
United Republic of Tanzania,TZA,AFR,LMC,2020,7,65+,
United Republic of Tanzania,TZA,AFR,LMC,2020,11,0_4,
New Zealand,NZL,WPR,HIC,2020,7,0_4,
United Republic of Tanzania,TZA,AFR,LMC,2020,8,5_14,
New Zealand,NZL,WPR,HIC,2020,4,0_4,
British Indian Ocean Territory,IOT,AFR,,2020,4,65+,
British Indian Ocean Territory,IOT,AFR,,2020,7,15_64,
Andorra,AND,EUR,HIC,2020,9,15_64,
Andorra,AND,EUR,HIC,2020,10,0_4,
Andorra,AND,EUR,HIC,2020,10,15_64,
Andorra,AND,EUR,HIC,2020,10,5_14,
Andorra,AND,EUR,HIC,2020,12,15_64,
Andorra,AND,EUR,HIC,2020,11,15_64,
Andorra,AND,EUR,HIC,2020,10,65+,
Madagascar,MDG,AFR,LIC,2020,1,0_4,
Madagascar,MDG,AFR,LIC,2020,1,65+,
Madagascar,MDG,AFR,LIC,2020,3,0_4,
Madagascar,MDG,AFR,LIC,2020,1,15_64,
Madagascar,MDG,AFR,LIC,2020,1,5_14,
Madagascar,MDG,AFR,LIC,2020,2,65+,
Madagascar,MDG,AFR,LIC,2020,3,65+,
Madagascar,MDG,AFR,LIC,2020,2,15_64,
Madagascar,MDG,AFR,LIC,2020,2,0_4,
Madagascar,MDG,AFR,LIC,2020,3,15_64,
Madagascar,MDG,AFR,LIC,2020,4,0_4,
Madagascar,MDG,AFR,LIC,2020,5,0_4,
Madagascar,MDG,AFR,LIC,2020,2,5_14,
Madagascar,MDG,AFR,LIC,2020,3,5_14,
Madagascar,MDG,AFR,LIC,2020,4,5_14,
Madagascar,MDG,AFR,LIC,2020,6,0_4,
Andorra,AND,EUR,HIC,2020,9,5_14,
Andorra,AND,EUR,HIC,2020,9,65+,
Andorra,AND,EUR,HIC,2020,8,15_64,
Andorra,AND,EUR,HIC,2020,9,0_4,
"United Kingdom, Wales",X10,EUR,,2020,11,0_4,
"United Kingdom, Wales",X10,EUR,,2020,11,65+,
"United Kingdom, Wales",X10,EUR,,2020,10,15_64,
"United Kingdom, Wales",X10,EUR,,2020,9,5_14,
"United Kingdom, Wales",X10,EUR,,2020,11,5_14,
"United Kingdom, Wales",X10,EUR,,2020,12,5_14,
"United Kingdom, Wales",X10,EUR,,2020,11,15_64,
"United Kingdom, Wales",X10,EUR,,2020,9,65+,
"United Kingdom, Wales",X10,EUR,,2020,12,15_64,
Nicaragua,NIC,AMR,LMC,2020,1,5_14,
"United Kingdom, Wales",X10,EUR,,2020,12,0_4,
Madagascar,MDG,AFR,LIC,2020,5,15_64,
Nicaragua,NIC,AMR,LMC,2020,7,15_64,
Nicaragua,NIC,AMR,LMC,2020,3,15_64,
"United Kingdom, Wales",X10,EUR,,2020,12,65+,
Nicaragua,NIC,AMR,LMC,2020,1,15_64,
Nicaragua,NIC,AMR,LMC,2020,7,0_4,
Nicaragua,NIC,AMR,LMC,2020,3,5_14,
Nicaragua,NIC,AMR,LMC,2020,2,65+,
Nicaragua,NIC,AMR,LMC,2020,1,0_4,
Nicaragua,NIC,AMR,LMC,2020,1,65+,
Nicaragua,NIC,AMR,LMC,2020,3,0_4,
Andorra,AND,EUR,HIC,2020,8,65+,
Andorra,AND,EUR,HIC,2020,12,5_14,
Nicaragua,NIC,AMR,LMC,2020,3,65+,
Madagascar,MDG,AFR,LIC,2020,4,15_64,
Madagascar,MDG,AFR,LIC,2020,4,65+,
Madagascar,MDG,AFR,LIC,2020,10,15_64,
British Indian Ocean Territory,IOT,AFR,,2020,12,15_64,
British Indian Ocean Territory,IOT,AFR,,2020,12,65+,
British Indian Ocean Territory,IOT,AFR,,2020,11,5_14,
British Indian Ocean Territory,IOT,AFR,,2020,10,15_64,
British Indian Ocean Territory,IOT,AFR,,2020,11,65+,
British Indian Ocean Territory,IOT,AFR,,2020,12,5_14,
British Indian Ocean Territory,IOT,AFR,,2020,11,0_4,
British Indian Ocean Territory,IOT,AFR,,2020,9,5_14,
British Indian Ocean Territory,IOT,AFR,,2020,10,65+,
British Indian Ocean Territory,IOT,AFR,,2020,12,0_4,
British Indian Ocean Territory,IOT,AFR,,2020,10,5_14,
Madagascar,MDG,AFR,LIC,2020,12,15_64,
British Indian Ocean Territory,IOT,AFR,,2020,9,0_4,
British Indian Ocean Territory,IOT,AFR,,2020,11,15_64,
British Indian Ocean Territory,IOT,AFR,,2020,9,65+,
British Indian Ocean Territory,IOT,AFR,,2020,8,5_14,
British Indian Ocean Territory,IOT,AFR,,2020,9,15_64,
British Indian Ocean Territory,IOT,AFR,,2020,8,65+,
British Indian Ocean Territory,IOT,AFR,,2020,6,0_4,
British Indian Ocean Territory,IOT,AFR,,2020,8,0_4,
British Indian Ocean Territory,IOT,AFR,,2020,8,15_64,
British Indian Ocean Territory,IOT,AFR,,2020,7,65+,
British Indian Ocean Territory,IOT,AFR,,2020,5,0_4,
British Indian Ocean Territory,IOT,AFR,,2020,7,5_14,
British Indian Ocean Territory,IOT,AFR,,2020,10,0_4,
British Indian Ocean Territory,IOT,AFR,,2020,6,5_14,
Madagascar,MDG,AFR,LIC,2020,11,65+,
Madagascar,MDG,AFR,LIC,2020,11,5_14,
Madagascar,MDG,AFR,LIC,2020,5,5_14,
Madagascar,MDG,AFR,LIC,2020,5,65+,
Madagascar,MDG,AFR,LIC,2020,7,15_64,
Madagascar,MDG,AFR,LIC,2020,11,15_64,
Madagascar,MDG,AFR,LIC,2020,6,15_64,
Madagascar,MDG,AFR,LIC,2020,6,65+,
Madagascar,MDG,AFR,LIC,2020,8,15_64,
Madagascar,MDG,AFR,LIC,2020,12,0_4,
Madagascar,MDG,AFR,LIC,2020,6,5_14,
Madagascar,MDG,AFR,LIC,2020,7,0_4,
Madagascar,MDG,AFR,LIC,2020,9,0_4,
Madagascar,MDG,AFR,LIC,2020,11,0_4,
Madagascar,MDG,AFR,LIC,2020,12,5_14,
Madagascar,MDG,AFR,LIC,2020,7,5_14,
Madagascar,MDG,AFR,LIC,2020,9,15_64,
Madagascar,MDG,AFR,LIC,2020,12,65+,
Madagascar,MDG,AFR,LIC,2020,8,65+,
Madagascar,MDG,AFR,LIC,2020,8,0_4,
Madagascar,MDG,AFR,LIC,2020,10,5_14,
Madagascar,MDG,AFR,LIC,2020,9,65+,
Madagascar,MDG,AFR,LIC,2020,8,5_14,
Madagascar,MDG,AFR,LIC,2020,10,65+,
Madagascar,MDG,AFR,LIC,2020,10,0_4,
Madagascar,MDG,AFR,LIC,2020,9,5_14,
Madagascar,MDG,AFR,LIC,2020,7,65+,
New Zealand,NZL,WPR,HIC,2020,2,15_64,
New Zealand,NZL,WPR,HIC,2020,2,65+,
New Zealand,NZL,WPR,HIC,2020,2,0_4,
Bouvet Island,BVT,AMR,,2020,8,0_4,
Bouvet Island,BVT,AMR,,2020,12,5_14,
Bouvet Island,BVT,AMR,,2020,9,0_4,
Bouvet Island,BVT,AMR,,2020,2,65+,
Bouvet Island,BVT,AMR,,2020,7,65+,
Bouvet Island,BVT,AMR,,2020,8,15_64,
Bouvet Island,BVT,AMR,,2020,4,5_14,
Bouvet Island,BVT,AMR,,2020,2,5_14,
Bouvet Island,BVT,AMR,,2020,7,5_14,
Bouvet Island,BVT,AMR,,2020,7,15_64,
Bouvet Island,BVT,AMR,,2020,4,0_4,
Bouvet Island,BVT,AMR,,2020,2,0_4,
Bouvet Island,BVT,AMR,,2020,7,0_4,
United States Minor Outlying Islands,UMI,AMR,,2020,1,0_4,
United States Minor Outlying Islands,UMI,AMR,,2020,1,15_64,
United States Minor Outlying Islands,UMI,AMR,,2020,3,65+,
United States Minor Outlying Islands,UMI,AMR,,2020,5,15_64,
United States Minor Outlying Islands,UMI,AMR,,2020,1,5_14,
United States Minor Outlying Islands,UMI,AMR,,2020,2,15_64,
United States Minor Outlying Islands,UMI,AMR,,2020,4,65+,
United States Minor Outlying Islands,UMI,AMR,,2020,6,15_64,
United States Minor Outlying Islands,UMI,AMR,,2020,1,65+,
United States Minor Outlying Islands,UMI,AMR,,2020,3,0_4,
Bouvet Island,BVT,AMR,,2020,3,15_64,
Bouvet Island,BVT,AMR,,2020,10,15_64,
Bouvet Island,BVT,AMR,,2020,8,5_14,
Bouvet Island,BVT,AMR,,2020,4,15_64,
Malaysia,MYS,WPR,UMC,2020,3,0_4,0
Bouvet Island,BVT,AMR,,2020,11,0_4,
Malaysia,MYS,WPR,UMC,2020,1,5_14,0
Bouvet Island,BVT,AMR,,2020,10,65+,
Malaysia,MYS,WPR,UMC,2020,2,0_4,0
Malaysia,MYS,WPR,UMC,2020,4,65+,41
Bouvet Island,BVT,AMR,,2020,10,0_4,
Malaysia,MYS,WPR,UMC,2020,5,65+,4
Bouvet Island,BVT,AMR,,2020,9,15_64,
Bouvet Island,BVT,AMR,,2020,12,15_64,
Malaysia,MYS,WPR,UMC,2020,2,65+,0
United States Minor Outlying Islands,UMI,AMR,,2020,5,0_4,
Bouvet Island,BVT,AMR,,2020,6,65+,
Malaysia,MYS,WPR,UMC,2020,2,5_14,0
Bouvet Island,BVT,AMR,,2020,6,5_14,
Bouvet Island,BVT,AMR,,2020,9,65+,
Bouvet Island,BVT,AMR,,2020,12,65+,
Bouvet Island,BVT,AMR,,2020,5,65+,
Bouvet Island,BVT,AMR,,2020,9,5_14,
Bouvet Island,BVT,AMR,,2020,11,15_64,
Bouvet Island,BVT,AMR,,2020,5,5_14,
Bouvet Island,BVT,AMR,,2020,8,65+,
Malaysia,MYS,WPR,UMC,2020,5,0_4,0
Bouvet Island,BVT,AMR,,2020,10,5_14,
Bouvet Island,BVT,AMR,,2020,12,0_4,
United States Minor Outlying Islands,UMI,AMR,,2020,7,0_4,
United States Minor Outlying Islands,UMI,AMR,,2020,2,0_4,
United States Minor Outlying Islands,UMI,AMR,,2020,3,5_14,
United States Minor Outlying Islands,UMI,AMR,,2020,6,65+,
United States Minor Outlying Islands,UMI,AMR,,2020,9,15_64,
Malaysia,MYS,WPR,UMC,2020,3,15_64,13
United States Minor Outlying Islands,UMI,AMR,,2020,10,0_4,
United States Minor Outlying Islands,UMI,AMR,,2020,10,65+,
United States Minor Outlying Islands,UMI,AMR,,2020,11,0_4,
United States Minor Outlying Islands,UMI,AMR,,2020,11,5_14,
